dataSet,num_nodes,num_edges,sddmm_tcu,sddmm_cuda,8,16,24,32,40,48,56,64,density,speedup
parabolic_fem,525826,2100225,0.8526,0.7491,0.974,1.0595,0.9947,0.7519,0.7518,0.7499,0.7506,0.7502,128,1.0
patents,3774769,14970767,16.8205,6.79,19.1332,18.1392,6.8546,6.8009,6.7893,6.7901,6.7898,6.7894,40,1.0
pattern1,19243,4671337,0.7986,0.989,0.891,1.0151,0.9791,1.048,1.0529,1.0583,1.0578,1.0579,0,0.9
pcrystk02,13966,491274,0.0284,0.0959,0.0298,0.0274,0.0257,0.0257,0.0265,0.0281,0.0282,0.0298,24,1.11
pcrystk03,24697,887937,0.0426,0.1702,0.0494,0.0462,0.0445,0.0461,0.0494,0.051,0.0518,0.0526,0,0.96
pct20stif,52330,1375396,0.0634,0.2043,0.0666,0.0658,0.0691,0.0707,0.0724,0.0757,0.0822,0.0855,0,0.96
pdb1HYS,36418,2190591,0.0771,0.4309,0.0847,0.0887,0.1044,0.1003,0.1027,0.1068,0.1116,0.1166,0,0.91
pds10,16559,83108,0.017,0.0194,0.0183,0.0174,0.0183,0.0183,0.0183,0.0191,0.0191,0.0191,0,0.98
PFlow_742,742794,18940627,0.8562,2.7681,1.2142,1.2431,1.2628,1.2172,1.304,1.2977,1.3063,1.3978,0,0.71
pkustk01,22045,500712,0.0309,0.0807,0.0305,0.029,0.0289,0.0306,0.0323,0.033,0.0379,0.0389,24,1.07
pkustk02,10801,410400,0.0223,0.0764,0.0232,0.0232,0.0231,0.0232,0.0239,0.024,0.0305,0.0322,0,0.97
pkustk03,63337,1596876,0.0731,0.253,0.0751,0.0846,0.0871,0.0928,0.0945,0.0953,0.1084,0.1141,0,0.97
pkustk04,55591,2137125,0.1084,0.4048,0.124,0.1215,0.1329,0.1355,0.151,0.1534,0.2051,0.21,0,0.89
pkustk05,37165,1121154,0.0589,0.1989,0.065,0.0642,0.0674,0.0699,0.0724,0.0724,0.0879,0.0903,0,0.92
pkustk06,43165,1307466,0.0675,0.2301,0.0748,0.0756,0.0798,0.0846,0.0847,0.0863,0.1035,0.1059,0,0.9
pkustk07,16861,1217832,0.0652,0.2572,0.0756,0.0691,0.0837,0.083,0.0872,0.0895,0.1247,0.1273,0,0.94
pkustk08,22210,1624440,0.0882,0.3419,0.1043,0.1019,0.1118,0.1126,0.1224,0.1232,0.1797,0.183,0,0.87
pkustk09,33961,808800,0.0435,0.1379,0.0486,0.0478,0.047,0.0502,0.051,0.0519,0.0576,0.0617,0,0.93
pkustk10,80677,2194830,0.0991,0.3754,0.1116,0.1182,0.1183,0.1281,0.1297,0.1321,0.146,0.151,0,0.89
pkustk11,87805,2652858,0.1272,0.4616,0.15,0.1706,0.1616,0.1705,0.1689,0.1755,0.2074,0.214,0,0.85
pkustk12,94654,3803485,0.197,0.7233,0.2177,0.2635,0.2492,0.2576,0.286,0.2926,0.423,0.4305,0,0.9
pkustk13,94894,3355860,0.1919,0.6125,0.2082,0.2562,0.2437,0.2474,0.2787,0.2779,0.391,0.4047,0,0.92
pkustk14,151927,7494215,0.3464,1.4587,0.432,0.4778,0.4653,0.4875,0.5259,0.534,0.6661,0.6839,0,0.8
pli,22696,686502,0.0458,0.1094,0.0527,0.0503,0.0527,0.0519,0.0527,0.0519,0.0543,0.0584,0,0.91
PR02R,161071,8185136,0.3793,1.7972,0.5878,0.5671,0.529,0.53,0.509,0.5162,0.515,0.5615,0,0.75
Pres_Poisson,14823,365313,0.0242,0.0594,0.0265,0.0224,0.024,0.0249,0.0257,0.0264,0.0289,0.0305,16,1.08
pwtk,217919,5926171,0.205,0.7294,0.2241,0.2536,0.2818,0.3118,0.3138,0.3163,0.3172,0.3248,0,0.91
qa8fk,66128,863353,0.075,0.1018,0.0789,0.0814,0.0944,0.0953,0.0937,0.0912,0.1019,0.1019,0,0.95
qa8fm,66128,863353,0.0737,0.1018,0.0773,0.0806,0.0945,0.0953,0.0937,0.0912,0.1019,0.1018,0,0.95
raefsky3,21201,1488768,0.0443,0.334,0.0461,0.0494,0.0502,0.0494,0.0486,0.0495,0.0494,0.0494,0,0.96
raefsky4,19780,674195,0.0342,0.1235,0.0388,0.0363,0.0355,0.0372,0.0371,0.038,0.0396,0.0404,0,0.96
rajat15,37262,443573,0.0549,0.067,0.0585,0.0592,0.0511,0.051,0.0552,0.0577,0.0593,0.0621,32,1.08
rajat22,39900,197264,0.0309,0.0365,0.0289,0.0281,0.024,0.0273,0.0346,0.0363,0.0363,0.0363,24,1.29
rajat26,51033,249302,0.0375,0.0443,0.0347,0.0348,0.0395,0.0388,0.0428,0.0445,0.0445,0.0446,8,1.08
rajat29,643995,4866270,1.1748,1.1462,1.2658,1.3285,1.1768,1.1752,1.1438,1.1648,1.1176,1.1198,56,1.03
rajat30,643995,6175377,1.3526,1.2978,1.4517,1.5455,1.3746,1.369,1.2987,1.3287,1.3294,1.2995,128,1.0
ramage02,16831,1441591,0.0635,0.2793,0.0748,0.0658,0.0806,0.083,0.0846,0.0862,0.097,0.1018,0,0.97
Reuters911,13333,148038,0.033,0.0331,0.0371,0.0339,0.0306,0.0314,0.033,0.033,0.0331,0.033,24,1.08
rgg_n_2_15_s0,32769,160240,0.0295,0.0255,0.0355,0.0348,0.024,0.0248,0.0249,0.0248,0.0249,0.0249,24,1.06
rgg_n_2_22_s0,4194305,30359198,5.1409,4.5083,8.2839,8.5629,4.8291,4.5206,4.5079,4.5125,4.5123,4.5124,40,1.0
ri2010,25182,62875,0.0166,0.0164,0.0175,0.0159,0.0158,0.0166,0.0159,0.0167,0.0158,0.0166,24,1.04
rim,22561,1014951,0.0502,0.1884,0.0592,0.0585,0.0617,0.0593,0.0601,0.065,0.0706,0.0781,0,0.86
RM07R,381690,37464962,1.6325,7.5756,2.3952,2.3386,2.3379,2.3824,2.4421,2.4867,2.9524,3.0296,0,0.7
rma10,46836,2374001,0.0882,0.4196,0.0962,0.1018,0.115,0.1149,0.1125,0.1142,0.1273,0.1288,0,0.92
roadNet-CA,1971282,2766607,1.2725,1.547,1.586,1.753,1.7203,1.5252,1.5253,1.5814,1.5801,1.5797,0,0.83
roadNet-PA,1090921,1541898,0.6473,0.851,0.8822,0.9932,0.9654,0.8513,0.8509,0.8511,0.8814,0.8514,0,0.76
roadNet-TX,1393384,1921660,0.8243,1.0739,1.1073,1.2704,1.1856,1.0746,1.0748,1.0743,1.074,1.074,0,0.77
s3dkq4m2,90450,2455670,0.0826,0.2645,0.0912,0.0921,0.1034,0.106,0.1067,0.1076,0.1052,0.1084,0,0.91
s3dkt3m2,90450,1921955,0.0766,0.2246,0.097,0.0912,0.0888,0.092,0.0921,0.0928,0.1059,0.124,0,0.86
s4dkt3m2,90450,1921955,0.0765,0.2246,0.097,0.0912,0.0912,0.0895,0.0904,0.0929,0.1067,0.1239,0,0.85
Serena,1391350,32961525,1.7046,4.0115,2.1712,2.4634,2.448,2.5168,2.454,2.7592,2.9447,3.3118,0,0.79
shermanACb,18511,145149,0.0248,0.0266,0.0257,0.024,0.0249,0.0248,0.0248,0.0256,0.0264,0.0264,16,1.03
ship_001,34921,2339575,0.0777,0.4414,0.0928,0.0913,0.1036,0.1041,0.1093,0.1141,0.1166,0.1158,0,0.85
ship_003,121729,4103881,0.1545,0.7076,0.1948,0.23,0.2343,0.2415,0.2509,0.2668,0.273,0.2824,0,0.79
shipsec1,140875,3977139,0.1989,0.5636,0.2315,0.2704,0.2702,0.2755,0.2824,0.2882,0.3272,0.3342,0,0.86
shipsec5,179861,5146478,0.2379,0.721,0.3264,0.3393,0.3607,0.3596,0.3697,0.3786,0.3905,0.4009,0,0.73
shipsec8,114920,3384159,0.148,0.5051,0.1764,0.2025,0.2024,0.2009,0.204,0.2118,0.2339,0.2408,0,0.84
Si10H16,17078,446500,0.0487,0.0725,0.0567,0.0543,0.0396,0.0395,0.0405,0.0412,0.0486,0.0518,32,1.23
Si34H36,97570,2626974,0.2609,0.395,0.3048,0.3442,0.2279,0.2256,0.2336,0.2345,0.2558,0.2795,32,1.16
Si41Ge41H72,185640,7598452,0.606,1.3427,0.8496,0.8779,0.6218,0.6158,0.6524,0.6574,0.736,0.7639,0,0.98
Si5H12,19897,379247,0.05,0.0513,0.0568,0.0543,0.0355,0.0354,0.0354,0.0364,0.0388,0.0478,32,1.41
Si87H76,240370,5451000,0.5876,0.753,0.8184,0.8784,0.5407,0.5453,0.5568,0.5613,0.5963,0.622,24,1.09
sinc15,11533,568526,0.0712,0.1225,0.0871,0.0773,0.0757,0.0756,0.0764,0.0765,0.0772,0.078,0,0.94
SiO,33402,675528,0.0795,0.0923,0.0904,0.0986,0.0633,0.0634,0.0634,0.0642,0.0666,0.0765,24,1.26
SiO2,155332,5719417,0.4548,1.0015,0.5341,0.6526,0.4673,0.4725,0.4815,0.4828,0.5158,0.5314,0,0.97
skirt,12599,104559,0.0142,0.0158,0.0134,0.0125,0.0117,0.0118,0.0126,0.0134,0.015,0.0158,24,1.21
smallworld,100001,499998,0.0531,0.0695,0.056,0.0553,0.056,0.0569,0.0666,0.069,0.0697,0.069,0,0.96
sme3Dc,42931,3148656,0.5165,0.6382,0.6359,0.7538,0.559,0.5605,0.6179,0.6252,0.6341,0.6368,0,0.92
smt,25711,1889447,0.0837,0.3825,0.1011,0.0969,0.1134,0.1133,0.1174,0.119,0.142,0.1469,0,0.86
soc-LiveJournal1,4847572,68993773,38.5096,19.8653,41.6804,40.6981,23.0222,21.395,20.4277,20.0044,19.7947,19.6741,64,1.01
soc-sign-Slashdot090221,82145,549202,0.1063,0.0977,0.1265,0.1248,0.0937,0.0944,0.0969,0.097,0.097,0.0977,24,1.04
sparsine,50001,799494,0.1475,0.1015,0.1723,0.1994,0.1019,0.101,0.1019,0.1011,0.1019,0.1011,32,1.0
srb1,54925,1508538,0.0653,0.2003,0.0634,0.0618,0.0658,0.0682,0.0683,0.0699,0.0715,0.074,16,1.06
Stanford,281904,2312497,0.7389,0.5182,0.8274,0.8246,0.5184,0.5185,0.5193,0.5194,0.519,0.5194,128,1.0
std1_Jac2,21983,1248731,0.0774,0.2816,0.0921,0.0944,0.0961,0.0961,0.1092,0.1092,0.1199,0.1223,0,0.84
std1_Jac3,21983,1455848,0.0862,0.3293,0.1061,0.1043,0.1084,0.1049,0.1216,0.1223,0.1355,0.1374,0,0.83
stokes128,49667,295938,0.0367,0.0401,0.0356,0.0363,0.0354,0.0363,0.0404,0.0404,0.0404,0.0404,24,1.04
stokes64,12547,74242,0.0147,0.0122,0.015,0.015,0.0142,0.0102,0.0126,0.0126,0.0125,0.0126,32,1.2
struct3,53571,613632,0.0472,0.0732,0.0437,0.0428,0.042,0.056,0.0577,0.0585,0.0585,0.0633,24,1.12
t2dah,11446,93781,0.0121,0.0141,0.0093,0.0093,0.0085,0.0084,0.0085,0.0077,0.0093,0.0142,48,1.57
t2dah_a,11446,93781,0.012,0.0141,0.0092,0.0092,0.0085,0.0085,0.0085,0.0084,0.0093,0.0141,48,1.43
t2dah_e,11446,93781,0.0127,0.0141,0.0093,0.0092,0.0085,0.0085,0.0084,0.0076,0.0093,0.0142,48,1.67
t3dh,79172,2215638,0.1482,0.3146,0.1698,0.1985,0.1805,0.1742,0.1798,0.1837,0.1943,0.2017,0,0.87
t3dh_a,79172,2215638,0.1481,0.3145,0.1732,0.1923,0.1757,0.178,0.1805,0.1812,0.1959,0.2033,0,0.86
t3dh_e,79172,2215638,0.1482,0.3143,0.1731,0.192,0.1805,0.178,0.18,0.1837,0.1951,0.2019,0,0.86
t3dl,20361,265113,0.0314,0.0343,0.0339,0.033,0.0301,0.0298,0.0298,0.0314,0.0355,0.0356,32,1.05
t3dl_a,20361,265113,0.0313,0.0343,0.0355,0.033,0.0306,0.0298,0.0298,0.0322,0.0355,0.0355,32,1.05
tandem_vtx,18455,135902,0.0208,0.0222,0.0207,0.0199,0.0174,0.0183,0.0183,0.0208,0.0216,0.0215,24,1.2
ted_A,10606,424587,0.0238,0.0931,0.0249,0.0249,0.0256,0.0273,0.0274,0.0282,0.0338,0.0355,0,0.96
ted_AB,10606,522387,0.0298,0.1211,0.0338,0.0306,0.0322,0.033,0.0331,0.0346,0.0428,0.0445,0,0.97
ted_AB_unscaled,10606,522387,0.0294,0.1213,0.0314,0.0307,0.0323,0.0322,0.033,0.0347,0.0429,0.0445,0,0.96
ted_A_unscaled,10606,424587,0.0226,0.0932,0.024,0.0249,0.0256,0.0265,0.0273,0.0282,0.0338,0.0355,0,0.94
ted_B_unscaled,10606,77592,0.012,0.0164,0.0101,0.0093,0.0085,0.0101,0.0101,0.0117,0.0136,0.0141,24,1.41
thread,29737,2249892,0.0912,0.4614,0.1043,0.1076,0.1214,0.1208,0.1242,0.1259,0.1436,0.1477,0,0.87
tmt_sym,726714,2903837,0.4363,0.6247,0.5402,0.5379,0.5405,0.6254,0.6228,0.6232,0.6181,0.6187,0,0.81
torso1,116159,8516500,0.2576,1.7895,0.2786,0.2876,0.3286,0.359,0.3671,0.3667,0.4081,0.4085,0,0.92
transient,178867,961790,0.1939,0.2091,0.2078,0.2134,0.1714,0.1745,0.2102,0.2098,0.2096,0.2105,24,1.13
trdheim,22099,978711,0.0366,0.1812,0.0412,0.0397,0.0404,0.0411,0.0421,0.0421,0.0453,0.0462,0,0.92
Trefethen_20000,20001,287233,0.0424,0.0391,0.0446,0.0519,0.0315,0.0322,0.0322,0.0388,0.0388,0.0388,24,1.24
Trefethen_20000b,20000,287217,0.0425,0.0391,0.0445,0.0502,0.0314,0.0314,0.0314,0.0388,0.0388,0.0388,24,1.25
troll,213454,6099282,0.255,0.8261,0.3021,0.3216,0.3515,0.3642,0.3691,0.3741,0.3923,0.4074,0,0.84
TSOPF_FS_b162_c1,10799,305732,0.0161,0.065,0.0183,0.0183,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,24,1.02
TSOPF_FS_b162_c3,30799,904612,0.0361,0.1795,0.0478,0.0453,0.0461,0.0461,0.0445,0.0445,0.0445,0.0453,0,0.81
TSOPF_FS_b162_c4,40799,1204322,0.0466,0.2363,0.0618,0.0601,0.0617,0.0618,0.0617,0.0608,0.0609,0.0593,0,0.79
TSOPF_FS_b300,29215,2203949,0.0661,0.4743,0.0871,0.0872,0.0936,0.0936,0.0913,0.0953,0.0931,0.0962,0,0.76
TSOPF_FS_b300_c1,29215,2203949,0.0659,0.4744,0.0871,0.0847,0.0913,0.0937,0.0915,0.092,0.0952,0.0961,0,0.78
TSOPF_FS_b300_c2,56815,4391071,0.1244,0.9393,0.1683,0.1674,0.1927,0.1929,0.1935,0.1935,0.1977,0.1919,0,0.74
TSOPF_FS_b300_c3,84415,6578753,0.184,1.406,0.3049,0.3067,0.2827,0.2827,0.2738,0.2755,0.2918,0.2927,0,0.67
TSOPF_FS_b39_c19,76217,998359,0.0499,0.1897,0.0699,0.0707,0.0649,0.065,0.0625,0.0625,0.0625,0.0625,0,0.8
TSOPF_FS_b39_c30,120217,1575639,0.074,0.2952,0.1153,0.1136,0.1026,0.1026,0.0993,0.0993,0.0976,0.0994,0,0.76
TSOPF_FS_b39_c7,28217,368599,0.0222,0.0746,0.0289,0.0257,0.024,0.024,0.0241,0.0232,0.0232,0.0232,0,0.96
TSOPF_FS_b9_c6,14455,75801,0.0087,0.0121,0.01,0.0109,0.0093,0.0085,0.0092,0.0102,0.0101,0.0109,32,1.02
TSOPF_RS_b162_c3,15375,610299,0.0271,0.1295,0.0323,0.0339,0.0313,0.0315,0.0314,0.0306,0.0306,0.0306,0,0.89
TSOPF_RS_b162_c4,20375,812749,0.0336,0.171,0.0412,0.0437,0.0428,0.042,0.0429,0.0404,0.0404,0.0413,0,0.83
TSOPF_RS_b2052_c1,25627,6761100,0.1695,1.5162,0.1986,0.2059,0.2258,0.2239,0.2306,0.2242,0.2275,0.2275,0,0.85
TSOPF_RS_b2383,38121,16171169,0.3882,3.7003,0.4965,0.5741,0.593,0.5718,0.5732,0.573,0.5762,0.5751,0,0.78
TSOPF_RS_b2383_c1,38121,16171169,0.3878,3.7005,0.4946,0.5697,0.5733,0.5918,0.5736,0.5734,0.5748,0.5751,0,0.78
TSOPF_RS_b300_c1,14539,1474325,0.0493,0.3243,0.0552,0.06,0.0633,0.0633,0.0634,0.0618,0.0641,0.0633,0,0.89
TSOPF_RS_b300_c2,28339,2943887,0.0875,0.6417,0.1068,0.1084,0.1256,0.1217,0.1256,0.1256,0.1264,0.1265,0,0.82
TSOPF_RS_b300_c3,42139,4413449,0.1321,0.9583,0.156,0.1961,0.1912,0.1919,0.1921,0.192,0.1953,0.1893,0,0.85
TSOPF_RS_b39_c19,38099,684206,0.0388,0.1558,0.0454,0.0552,0.0445,0.0453,0.0445,0.0444,0.0462,0.0461,0,0.87
TSOPF_RS_b39_c30,60099,1079986,0.0568,0.2427,0.0683,0.0887,0.0748,0.0724,0.0723,0.0724,0.0724,0.0724,0,0.83
TSOPF_RS_b39_c7,14099,252446,0.0167,0.0606,0.0175,0.02,0.015,0.0158,0.0158,0.0167,0.0203,0.0208,24,1.11
TSOPF_RS_b678_c1,18697,4396289,0.1111,1.0171,0.1208,0.1371,0.1534,0.1518,0.1511,0.1481,0.1521,0.1526,0,0.92
TSOPF_RS_b678_c2,35697,8781949,0.2125,2.035,0.2231,0.3108,0.3013,0.2994,0.3059,0.3058,0.3141,0.314,0,0.95
tsyl201,20686,1237821,0.0566,0.24,0.0642,0.0576,0.0691,0.0715,0.0757,0.0752,0.0887,0.0912,0,0.98
tube1,21499,459277,0.0228,0.0556,0.024,0.0232,0.0216,0.0217,0.0216,0.0241,0.0264,0.0281,24,1.06
tube2,21499,459277,0.0245,0.0567,0.0249,0.0224,0.0224,0.0224,0.0232,0.0233,0.0265,0.0281,16,1.09
turon_m,189925,912345,0.1601,0.1498,0.1929,0.2,0.1189,0.1212,0.1381,0.1512,0.1507,0.1508,24,1.26
usroads,129165,165435,0.0475,0.0643,0.0469,0.0646,0.0641,0.0642,0.0641,0.0641,0.064,0.0641,8,1.01
usroads-48,126147,161950,0.0473,0.063,0.0477,0.0633,0.0632,0.0632,0.0633,0.0632,0.0633,0.0632,0,0.99
vanbody,47073,1191985,0.0554,0.1571,0.0642,0.0609,0.0666,0.0674,0.0683,0.0707,0.0731,0.0765,0,0.91
venturiLevel3,4026820,8054237,4.6977,2.9753,3.258,4.1056,2.9769,2.9766,2.9769,2.9765,2.977,2.9774,128,1.0
vibrobox,12329,177578,0.0244,0.0263,0.0264,0.0249,0.0224,0.0224,0.0248,0.0249,0.0256,0.0257,24,1.09
viscorocks,37763,1162244,0.0507,0.1504,0.056,0.0494,0.0544,0.0625,0.0626,0.065,0.0706,0.0748,16,1.03
vsp_barth5_1Ksep_50in_5Kout,32213,101805,0.0252,0.0202,0.029,0.0257,0.0199,0.0199,0.0199,0.02,0.02,0.0199,24,1.02
vsp_bcsstk30_500sep_10in_1Kout,58349,2016578,0.3649,0.3369,0.4769,0.5388,0.359,0.3598,0.3607,0.3607,0.3606,0.3607,128,0.94
vsp_befref_fxm_2_4_air02,14110,98224,0.016,0.0154,0.0191,0.0175,0.0134,0.0134,0.0134,0.0141,0.0158,0.0151,24,1.15
vsp_bump2_e18_aa01_model1_crew1,56439,300801,0.0496,0.0454,0.0576,0.0602,0.0445,0.0437,0.0445,0.0446,0.0462,0.0453,32,1.04
vsp_c-30_data_data,11024,62184,0.0085,0.0098,0.0084,0.0076,0.0076,0.0068,0.0068,0.0093,0.0101,0.01,32,1.25
vsp_c-60_data_cti_cs4,85831,241080,0.0438,0.0426,0.0445,0.0462,0.038,0.0379,0.0372,0.0388,0.0396,0.0404,40,1.15
vsp_finan512_scagr7-2c_rlfddd,139753,552020,0.0872,0.0878,0.1076,0.1076,0.1001,0.0886,0.0862,0.087,0.0879,0.0878,40,1.01
vsp_mod2_pgp2_slptsk,101365,389368,0.0755,0.0645,0.0748,0.0813,0.0612,0.0612,0.062,0.0621,0.0628,0.0634,24,1.05
vsp_model1_crew1_cr42_south31,45102,189976,0.0292,0.031,0.0338,0.038,0.0305,0.0298,0.0298,0.0306,0.0314,0.0314,0,0.98
vsp_msc10848_300sep_100in_1Kout,21997,1221028,0.2337,0.2448,0.2845,0.283,0.2387,0.2403,0.2444,0.2445,0.2455,0.2453,0,0.98
vsp_p0291_seymourl_iiasa,10499,53868,0.0177,0.0152,0.0167,0.0158,0.0158,0.0147,0.015,0.0151,0.015,0.015,32,1.03
vsp_sctap1-2b_and_seymourl,40175,140831,0.0385,0.0317,0.0388,0.0363,0.0314,0.0314,0.0322,0.0314,0.0314,0.0314,24,1.01
vsp_south31_slptsk,39669,189914,0.0291,0.033,0.0339,0.0314,0.0297,0.0298,0.0314,0.0331,0.033,0.0331,0,0.98
vsp_vibrobox_scagr7-2c_rlfddd,77329,435586,0.0572,0.0624,0.0699,0.0724,0.0658,0.0617,0.0593,0.0609,0.0617,0.0626,0,0.96
vt2010,32581,77799,0.0212,0.0221,0.0216,0.0207,0.0208,0.0215,0.0208,0.021,0.0208,0.0216,16,1.02
wathen100,30402,251001,0.0227,0.0308,0.0231,0.0232,0.0273,0.0273,0.0265,0.0266,0.0265,0.0306,0,0.98
wathen120,36442,301101,0.0296,0.0362,0.0281,0.0298,0.033,0.033,0.0322,0.0315,0.0314,0.0363,8,1.05
web-Google,916429,5105039,2.9934,1.2116,3.2987,3.158,1.2118,1.2121,1.2117,1.2121,1.2124,1.2125,128,1.0
web-NotreDame,325730,1497134,0.2212,0.3162,0.2376,0.25,0.2564,0.2452,0.245,0.2414,0.2458,0.2434,0,0.93
wikipedia-20051105,1634990,19753078,7.3486,3.923,8.022,7.8549,3.875,3.7554,3.7432,3.7398,3.815,3.8919,48,1.05
wikipedia-20060925,2983495,37269096,17.9047,8.2848,19.428,18.9471,8.4945,8.3536,8.2883,8.2705,8.2649,8.2615,64,1.0
wikipedia-20061104,3148441,39383235,19.3216,8.8862,20.9131,20.4017,9.1033,8.96,8.884,8.8717,8.8659,8.8632,64,1.0
wikipedia-20070206,3566908,45030389,22.9508,10.4661,24.6527,24.38,10.7231,10.5631,10.4709,10.4538,10.4541,10.45,64,1.0
wiki-Talk,2394386,5021410,4.6698,2.0299,4.8497,4.8487,2.0371,2.0329,2.0319,2.0316,2.0306,2.0299,128,1.0
windscreen,22693,752541,0.0349,0.1383,0.0396,0.0371,0.0347,0.0379,0.0388,0.0396,0.0396,0.0395,24,1.01
wing_nodal,10938,75488,0.0178,0.014,0.0207,0.0199,0.0141,0.0134,0.0134,0.0133,0.0134,0.0134,48,1.05
wy2010,86205,213793,0.0456,0.0421,0.0535,0.0527,0.0421,0.042,0.0421,0.042,0.042,0.0421,32,1.0
x104,108385,5138004,0.1863,1.0167,0.237,0.27,0.2599,0.2639,0.2675,0.2778,0.3231,0.3555,0,0.79
Zd_Jac2,22836,1642833,0.0992,0.3706,0.1134,0.1207,0.1208,0.1232,0.1379,0.1395,0.1551,0.1575,0,0.87
Zd_Jac3,22836,1916152,0.1069,0.432,0.1313,0.1232,0.1341,0.1338,0.1519,0.1551,0.1716,0.1756,0,0.87
Zd_Jac6,22836,1711983,0.0987,0.3865,0.1224,0.1207,0.124,0.124,0.1396,0.1396,0.1575,0.1584,0,0.82
